12:20:51.528	SERVER	admin	OK	Server was started (port: 1984).
12:26:01.105	127.0.0.1:59152	admin	OK	Query executed in 5.83 ms.	6.3 ms
12:26:01.109	127.0.0.1:59152	admin	REQUEST	XQUERY <root>{ for $c in collection('f1')//StandingsTable where $c/@season=2020 return $c//DriverStanding[position() < 4] }</root>	0.36 ms
12:26:01.113	127.0.0.1:59152	admin	OK	Query executed in 3.37 ms.	3.84 ms
12:26:01.115	127.0.0.1:59152	admin	REQUEST	XQUERY <root>{ for $c in collection('f1')//StandingsTable where $c/@season=2020 return $c//ConstructorStanding[position() < 4] }</root>	0.34 ms
12:26:01.118	127.0.0.1:59152	admin	OK	Query executed in 2.76 ms.	3.45 ms
12:26:04.617	127.0.0.1:59152	admin	REQUEST	XQUERY for $c in collection('f1')//RaceTable where $c/@season=2020 where $c/@round=1 where $c//child::ResultsList return $c	0.67 ms
12:26:04.624	127.0.0.1:59152	admin	OK	Query executed in 5.11 ms.	6.58 ms
12:26:43.259	127.0.0.1:59160	admin	REQUEST	OPEN f1	0.31 ms
12:26:43.262	127.0.0.1:59160	admin	OK	Database 'f1' was opened in 2.27 ms.	2.58 ms
12:26:51.626	127.0.0.1:59164	admin	REQUEST	OPEN f1	0.81 ms
12:26:51.630	127.0.0.1:59164	admin	OK	Database 'f1' was opened in 3.37 ms.	4.05 ms
12:26:55.626	127.0.0.1:59164	admin	REQUEST	XQUERY for $c in collection('f1')//RaceTable where $c/@season=2020 where $c/@round=9 where $c//child::ResultsList return $c	0.38 ms
12:26:55.629	127.0.0.1:59164	admin	OK	Query executed in 2.31 ms.	2.82 ms
12:26:56.475	127.0.0.1:59164	admin	REQUEST	ADD TO 2020/2020_9 [...]	0.14 ms
12:26:56.497	127.0.0.1:59164	admin	OK	Resource(s) added in 16.79 ms.	21.84 ms
12:26:56.498	127.0.0.1:59164	admin	REQUEST	XQUERY for $c in collection('f1')//RaceTable where $c/@season=2020 where $c/@round=9 where $c//child::ResultsList return $c	0.41 ms
12:26:56.506	127.0.0.1:59164	admin	OK	Query executed in 7.04 ms.	7.67 ms
12:27:04.233	127.0.0.1:59164	admin	REQUEST	XQUERY for $c in collection('f1')//RaceTable where $c/@season=2020 where $c/@round=8 where $c//child::ResultsList return $c	0.43 ms
12:27:04.237	127.0.0.1:59164	admin	OK	Query executed in 3.18 ms.	3.69 ms
12:27:04.460	127.0.0.1:59164	admin	REQUEST	ADD TO 2020/2020_8 [...]	0.17 ms
12:27:04.473	127.0.0.1:59164	admin	OK	Resource(s) added in 7.12 ms.	13.05 ms
12:27:04.474	127.0.0.1:59164	admin	REQUEST	XQUERY for $c in collection('f1')//RaceTable where $c/@season=2020 where $c/@round=8 where $c//child::ResultsList return $c	0.65 ms
12:27:04.480	127.0.0.1:59164	admin	OK	Query executed in 4.99 ms.	5.68 ms
12:27:10.747	127.0.0.1:59164	admin	REQUEST	XQUERY for $c in collection('f1')//RaceTable where $c/@season=2020 where $c/@round=17 where $c//child::ResultsList return $c	0.35 ms
12:27:10.750	127.0.0.1:59164	admin	OK	Query executed in 2.47 ms.	2.98 ms
12:27:10.905	127.0.0.1:59164	admin	REQUEST	ADD TO 2020/2020_17 [...]	0.15 ms
12:27:10.913	127.0.0.1:59164	admin	OK	Resource(s) added in 3.33 ms.	7.65 ms
12:27:10.913	127.0.0.1:59164	admin	REQUEST	XQUERY for $c in collection('f1')//RaceTable where $c/@season=2020 where $c/@round=17 where $c//child::ResultsList return $c	0.29 ms
12:27:10.917	127.0.0.1:59164	admin	OK	Query executed in 3.42 ms.	4.52 ms
12:27:11.087	127.0.0.1:59164	admin	REQUEST	ADD TO 2020/2020_17 [...]	0.19 ms
12:27:11.098	127.0.0.1:59164	admin	OK	Resource(s) added in 3.52 ms.	10.79 ms
12:27:11.099	127.0.0.1:59164	admin	REQUEST	XQUERY for $c in collection('f1')//RaceTable where $c/@season=2020 where $c/@round=17 where $c//child::ResultsList return $c	0.31 ms
12:27:11.102	127.0.0.1:59164	admin	OK	Query executed in 2.81 ms.	3.48 ms
12:27:11.254	127.0.0.1:59164	admin	REQUEST	ADD TO 2020/2020_17 [...]	0.14 ms
12:27:11.260	127.0.0.1:59164	admin	OK	Resource(s) added in 2.16 ms.	5.97 ms
12:27:11.261	127.0.0.1:59164	admin	REQUEST	XQUERY for $c in collection('f1')//RaceTable where $c/@season=2020 where $c/@round=17 where $c//child::ResultsList return $c	0.27 ms
12:27:11.265	127.0.0.1:59164	admin	OK	Query executed in 4.08 ms.	4.57 ms
12:27:11.437	127.0.0.1:59164	admin	REQUEST	ADD TO 2020/2020_17 [...]	0.28 ms
12:27:11.447	127.0.0.1:59164	admin	OK	Resource(s) added in 5.16 ms.	9.79 ms
12:27:11.447	127.0.0.1:59164	admin	REQUEST	XQUERY for $c in collection('f1')//RaceTable where $c/@season=2020 where $c/@round=17 where $c//child::ResultsList return $c	0.25 ms
12:27:11.449	127.0.0.1:59164	admin	OK	Query executed in 2.08 ms.	2.45 ms
12:27:11.598	127.0.0.1:59164	admin	REQUEST	ADD TO 2020/2020_17 [...]	0.14 ms
12:27:11.603	127.0.0.1:59164	admin	OK	Resource(s) added in 2.22 ms.	5.42 ms
12:27:11.604	127.0.0.1:59164	admin	REQUEST	XQUERY for $c in collection('f1')//RaceTable where $c/@season=2020 where $c/@round=17 where $c//child::ResultsList return $c	0.34 ms
12:27:11.607	127.0.0.1:59164	admin	OK	Query executed in 2.88 ms.	3.34 ms
12:27:11.760	127.0.0.1:59164	admin	REQUEST	ADD TO 2020/2020_17 [...]	0.19 ms
12:27:11.768	127.0.0.1:59164	admin	OK	Resource(s) added in 2.71 ms.	7.85 ms
12:27:11.769	127.0.0.1:59164	admin	REQUEST	XQUERY for $c in collection('f1')//RaceTable where $c/@season=2020 where $c/@round=17 where $c//child::ResultsList return $c	0.37 ms
12:27:11.772	127.0.0.1:59164	admin	OK	Query executed in 2.41 ms.	2.86 ms
12:27:11.927	127.0.0.1:59164	admin	REQUEST	ADD TO 2020/2020_17 [...]	0.17 ms
12:27:11.934	127.0.0.1:59164	admin	OK	Resource(s) added in 3.0 ms.	6.61 ms
12:27:11.935	127.0.0.1:59164	admin	REQUEST	XQUERY for $c in collection('f1')//RaceTable where $c/@season=2020 where $c/@round=17 where $c//child::ResultsList return $c	0.42 ms
12:27:11.938	127.0.0.1:59164	admin	OK	Query executed in 2.94 ms.	3.48 ms
12:27:12.091	127.0.0.1:59164	admin	REQUEST	ADD TO 2020/2020_17 [...]	0.13 ms
12:27:12.098	127.0.0.1:59164	admin	OK	Resource(s) added in 2.46 ms.	6.83 ms
12:27:12.099	127.0.0.1:59164	admin	REQUEST	XQUERY for $c in collection('f1')//RaceTable where $c/@season=2020 where $c/@round=17 where $c//child::ResultsList return $c	0.31 ms
12:27:12.102	127.0.0.1:59164	admin	OK	Query executed in 2.94 ms.	3.39 ms
12:27:12.253	127.0.0.1:59164	admin	REQUEST	ADD TO 2020/2020_17 [...]	0.2 ms
12:27:12.260	127.0.0.1:59164	admin	OK	Resource(s) added in 3.54 ms.	6.75 ms
12:27:12.260	127.0.0.1:59164	admin	REQUEST	XQUERY for $c in collection('f1')//RaceTable where $c/@season=2020 where $c/@round=17 where $c//child::ResultsList return $c	0.23 ms
12:27:12.263	127.0.0.1:59164	admin	OK	Query executed in 2.21 ms.	2.63 ms
12:27:12.413	127.0.0.1:59164	admin	REQUEST	ADD TO 2020/2020_17 [...]	0.13 ms
12:27:12.419	127.0.0.1:59164	admin	OK	Resource(s) added in 2.86 ms.	6.61 ms
12:27:12.420	127.0.0.1:59164	admin	REQUEST	XQUERY for $c in collection('f1')//RaceTable where $c/@season=2020 where $c/@round=17 where $c//child::ResultsList return $c	0.35 ms
12:27:12.424	127.0.0.1:59164	admin	OK	Query executed in 2.9 ms.	3.46 ms
12:27:12.568	127.0.0.1:59164	admin	REQUEST	ADD TO 2020/2020_17 [...]	0.21 ms
12:27:12.573	127.0.0.1:59164	admin	OK	Resource(s) added in 2.2 ms.	5.39 ms
12:27:12.574	127.0.0.1:59164	admin	REQUEST	XQUERY for $c in collection('f1')//RaceTable where $c/@season=2020 where $c/@round=17 where $c//child::ResultsList return $c	0.25 ms
12:27:12.576	127.0.0.1:59164	admin	OK	Query executed in 1.89 ms.	2.26 ms
12:27:12.726	127.0.0.1:59164	admin	REQUEST	ADD TO 2020/2020_17 [...]	0.15 ms
12:27:12.747	127.0.0.1:59164	admin	OK	Resource(s) added in 17.77 ms.	21.18 ms
12:27:12.748	127.0.0.1:59164	admin	REQUEST	XQUERY for $c in collection('f1')//RaceTable where $c/@season=2020 where $c/@round=17 where $c//child::ResultsList return $c	0.41 ms
12:27:12.750	127.0.0.1:59164	admin	OK	Query executed in 1.94 ms.	2.33 ms
12:27:12.903	127.0.0.1:59164	admin	REQUEST	ADD TO 2020/2020_17 [...]	0.23 ms
12:27:12.908	127.0.0.1:59164	admin	OK	Resource(s) added in 2.06 ms.	5.11 ms
12:27:12.909	127.0.0.1:59164	admin	REQUEST	XQUERY for $c in collection('f1')//RaceTable where $c/@season=2020 where $c/@round=17 where $c//child::ResultsList return $c	0.48 ms
12:27:12.911	127.0.0.1:59164	admin	OK	Query executed in 1.91 ms.	2.25 ms
12:27:13.063	127.0.0.1:59164	admin	REQUEST	ADD TO 2020/2020_17 [...]	0.22 ms
12:27:13.068	127.0.0.1:59164	admin	OK	Resource(s) added in 2.14 ms.	5.48 ms
12:27:13.069	127.0.0.1:59164	admin	REQUEST	XQUERY for $c in collection('f1')//RaceTable where $c/@season=2020 where $c/@round=17 where $c//child::ResultsList return $c	0.3 ms
12:27:13.072	127.0.0.1:59164	admin	OK	Query executed in 2.7 ms.	3.16 ms
12:27:13.218	127.0.0.1:59164	admin	REQUEST	ADD TO 2020/2020_17 [...]	0.14 ms
12:27:13.223	127.0.0.1:59164	admin	OK	Resource(s) added in 1.92 ms.	4.86 ms
12:27:13.223	127.0.0.1:59164	admin	REQUEST	XQUERY for $c in collection('f1')//RaceTable where $c/@season=2020 where $c/@round=17 where $c//child::ResultsList return $c	0.22 ms
12:27:13.225	127.0.0.1:59164	admin	OK	Query executed in 1.83 ms.	2.09 ms
12:27:13.365	127.0.0.1:59164	admin	REQUEST	ADD TO 2020/2020_17 [...]	0.11 ms
12:27:13.370	127.0.0.1:59164	admin	OK	Resource(s) added in 2.02 ms.	4.84 ms
12:27:13.371	127.0.0.1:59164	admin	REQUEST	XQUERY for $c in collection('f1')//RaceTable where $c/@season=2020 where $c/@round=17 where $c//child::ResultsList return $c	0.25 ms
12:27:13.373	127.0.0.1:59164	admin	OK	Query executed in 1.83 ms.	2.11 ms
12:27:13.516	127.0.0.1:59164	admin	REQUEST	ADD TO 2020/2020_17 [...]	0.11 ms
12:27:13.520	127.0.0.1:59164	admin	OK	Resource(s) added in 1.84 ms.	4.5 ms
12:27:13.521	127.0.0.1:59164	admin	REQUEST	XQUERY for $c in collection('f1')//RaceTable where $c/@season=2020 where $c/@round=17 where $c//child::ResultsList return $c	0.23 ms
12:27:13.523	127.0.0.1:59164	admin	OK	Query executed in 2.05 ms.	2.42 ms
12:27:13.675	127.0.0.1:59164	admin	REQUEST	ADD TO 2020/2020_17 [...]	0.12 ms
12:27:13.680	127.0.0.1:59164	admin	OK	Resource(s) added in 1.83 ms.	5.54 ms
12:27:13.681	127.0.0.1:59164	admin	REQUEST	XQUERY for $c in collection('f1')//RaceTable where $c/@season=2020 where $c/@round=17 where $c//child::ResultsList return $c	0.23 ms
12:27:13.683	127.0.0.1:59164	admin	OK	Query executed in 1.85 ms.	2.15 ms
12:27:13.828	127.0.0.1:59164	admin	REQUEST	ADD TO 2020/2020_17 [...]	0.15 ms
12:27:13.834	127.0.0.1:59164	admin	OK	Resource(s) added in 2.28 ms.	5.55 ms
12:27:13.834	127.0.0.1:59164	admin	REQUEST	XQUERY for $c in collection('f1')//RaceTable where $c/@season=2020 where $c/@round=17 where $c//child::ResultsList return $c	0.24 ms
12:27:13.837	127.0.0.1:59164	admin	OK	Query executed in 2.16 ms.	2.52 ms
12:27:13.988	127.0.0.1:59164	admin	REQUEST	ADD TO 2020/2020_17 [...]	0.14 ms
12:27:13.995	127.0.0.1:59164	admin	OK	Resource(s) added in 2.53 ms.	7.2 ms
12:27:13.996	127.0.0.1:59164	admin	REQUEST	XQUERY for $c in collection('f1')//RaceTable where $c/@season=2020 where $c/@round=17 where $c//child::ResultsList return $c	0.43 ms
12:27:13.999	127.0.0.1:59164	admin	OK	Query executed in 2.3 ms.	2.83 ms
12:27:14.142	127.0.0.1:59164	admin	REQUEST	ADD TO 2020/2020_17 [...]	0.12 ms
12:27:14.147	127.0.0.1:59164	admin	OK	Resource(s) added in 2.25 ms.	5.53 ms
12:27:14.148	127.0.0.1:59164	admin	REQUEST	XQUERY for $c in collection('f1')//RaceTable where $c/@season=2020 where $c/@round=17 where $c//child::ResultsList return $c	0.28 ms
12:27:14.150	127.0.0.1:59164	admin	OK	Query executed in 2.02 ms.	2.38 ms
12:27:14.300	127.0.0.1:59164	admin	REQUEST	ADD TO 2020/2020_17 [...]	0.18 ms
12:27:14.307	127.0.0.1:59164	admin	OK	Resource(s) added in 2.97 ms.	7.41 ms
12:27:14.308	127.0.0.1:59164	admin	REQUEST	XQUERY for $c in collection('f1')//RaceTable where $c/@season=2020 where $c/@round=17 where $c//child::ResultsList return $c	0.22 ms
12:27:14.311	127.0.0.1:59164	admin	OK	Query executed in 2.83 ms.	3.39 ms
12:27:14.461	127.0.0.1:59164	admin	REQUEST	ADD TO 2020/2020_17 [...]	0.12 ms
12:27:14.466	127.0.0.1:59164	admin	OK	Resource(s) added in 2.15 ms.	5.03 ms
12:27:14.467	127.0.0.1:59164	admin	REQUEST	XQUERY for $c in collection('f1')//RaceTable where $c/@season=2020 where $c/@round=17 where $c//child::ResultsList return $c	0.27 ms
12:27:14.469	127.0.0.1:59164	admin	OK	Query executed in 1.6 ms.	1.87 ms
12:27:14.623	127.0.0.1:59164	admin	REQUEST	ADD TO 2020/2020_17 [...]	0.14 ms
12:27:14.629	127.0.0.1:59164	admin	OK	Resource(s) added in 2.15 ms.	5.75 ms
12:27:14.630	127.0.0.1:59164	admin	REQUEST	XQUERY for $c in collection('f1')//RaceTable where $c/@season=2020 where $c/@round=17 where $c//child::ResultsList return $c	0.32 ms
12:27:14.632	127.0.0.1:59164	admin	OK	Query executed in 2.02 ms.	2.33 ms
12:27:14.796	127.0.0.1:59164	admin	REQUEST	ADD TO 2020/2020_17 [...]	0.11 ms
12:27:14.800	127.0.0.1:59164	admin	OK	Resource(s) added in 1.86 ms.	4.57 ms
12:27:14.801	127.0.0.1:59164	admin	REQUEST	XQUERY for $c in collection('f1')//RaceTable where $c/@season=2020 where $c/@round=17 where $c//child::ResultsList return $c	0.22 ms
12:27:14.803	127.0.0.1:59164	admin	OK	Query executed in 1.65 ms.	1.94 ms
12:27:14.948	127.0.0.1:59164	admin	REQUEST	ADD TO 2020/2020_17 [...]	0.15 ms
12:27:14.953	127.0.0.1:59164	admin	OK	Resource(s) added in 1.96 ms.	5.42 ms
12:27:14.954	127.0.0.1:59164	admin	REQUEST	XQUERY for $c in collection('f1')//RaceTable where $c/@season=2020 where $c/@round=17 where $c//child::ResultsList return $c	0.19 ms
12:27:14.956	127.0.0.1:59164	admin	OK	Query executed in 1.95 ms.	2.29 ms
12:27:15.131	127.0.0.1:59164	admin	REQUEST	ADD TO 2020/2020_17 [...]	0.2 ms
12:27:15.138	127.0.0.1:59164	admin	OK	Resource(s) added in 2.54 ms.	6.86 ms
12:27:15.139	127.0.0.1:59164	admin	REQUEST	XQUERY for $c in collection('f1')//RaceTable where $c/@season=2020 where $c/@round=17 where $c//child::ResultsList return $c	0.31 ms
12:27:15.142	127.0.0.1:59164	admin	OK	Query executed in 2.82 ms.	3.3 ms
12:27:16.706	127.0.0.1:59164	admin	REQUEST	ADD TO 2020/2020_17 [...]	0.29 ms
12:27:16.716	127.0.0.1:59164	admin	OK	Resource(s) added in 5.06 ms.	9.93 ms
12:27:16.717	127.0.0.1:59164	admin	REQUEST	XQUERY for $c in collection('f1')//RaceTable where $c/@season=2020 where $c/@round=17 where $c//child::ResultsList return $c	0.25 ms
12:27:16.719	127.0.0.1:59164	admin	OK	Query executed in 1.72 ms.	2.01 ms
12:27:17.317	127.0.0.1:59164	admin	REQUEST	ADD TO 2020/2020_17 [...]	0.37 ms
12:27:17.324	127.0.0.1:59164	admin	OK	Resource(s) added in 2.51 ms.	6.39 ms
12:27:17.324	127.0.0.1:59164	admin	REQUEST	XQUERY for $c in collection('f1')//RaceTable where $c/@season=2020 where $c/@round=17 where $c//child::ResultsList return $c	0.22 ms
12:27:17.326	127.0.0.1:59164	admin	OK	Query executed in 1.72 ms.	2.05 ms
12:27:17.956	127.0.0.1:59164	admin	REQUEST	ADD TO 2020/2020_17 [...]	0.13 ms
12:27:17.961	127.0.0.1:59164	admin	OK	Resource(s) added in 1.76 ms.	4.59 ms
12:27:17.961	127.0.0.1:59164	admin	REQUEST	XQUERY for $c in collection('f1')//RaceTable where $c/@season=2020 where $c/@round=17 where $c//child::ResultsList return $c	0.21 ms
12:27:17.964	127.0.0.1:59164	admin	OK	Query executed in 1.81 ms.	2.14 ms
12:27:18.336	127.0.0.1:59164	admin	REQUEST	ADD TO 2020/2020_17 [...]	0.18 ms
12:27:18.342	127.0.0.1:59164	admin	OK	Resource(s) added in 2.37 ms.	5.69 ms
12:27:18.343	127.0.0.1:59164	admin	REQUEST	XQUERY for $c in collection('f1')//RaceTable where $c/@season=2020 where $c/@round=17 where $c//child::ResultsList return $c	0.39 ms
12:27:18.346	127.0.0.1:59164	admin	OK	Query executed in 3.1 ms.	3.71 ms
12:27:18.646	127.0.0.1:59164	admin	REQUEST	ADD TO 2020/2020_17 [...]	0.12 ms
12:27:18.651	127.0.0.1:59164	admin	OK	Resource(s) added in 1.79 ms.	4.45 ms
12:27:18.651	127.0.0.1:59164	admin	REQUEST	XQUERY for $c in collection('f1')//RaceTable where $c/@season=2020 where $c/@round=17 where $c//child::ResultsList return $c	0.21 ms
12:27:18.653	127.0.0.1:59164	admin	OK	Query executed in 1.85 ms.	2.11 ms
12:27:19.358	127.0.0.1:59164	admin	REQUEST	ADD TO 2020/2020_17 [...]	0.11 ms
12:27:19.363	127.0.0.1:59164	admin	OK	Resource(s) added in 1.88 ms.	4.69 ms
12:27:19.363	127.0.0.1:59164	admin	REQUEST	XQUERY for $c in collection('f1')//RaceTable where $c/@season=2020 where $c/@round=17 where $c//child::ResultsList return $c	0.21 ms
12:27:19.366	127.0.0.1:59164	admin	OK	Query executed in 2.47 ms.	2.78 ms
12:27:19.829	127.0.0.1:59164	admin	REQUEST	ADD TO 2020/2020_17 [...]	0.12 ms
12:27:19.834	127.0.0.1:59164	admin	OK	Resource(s) added in 2.0 ms.	4.93 ms
12:27:19.835	127.0.0.1:59164	admin	REQUEST	XQUERY for $c in collection('f1')//RaceTable where $c/@season=2020 where $c/@round=17 where $c//child::ResultsList return $c	0.36 ms
12:27:19.837	127.0.0.1:59164	admin	OK	Query executed in 1.91 ms.	2.2 ms
12:27:20.685	127.0.0.1:59164	admin	REQUEST	ADD TO 2020/2020_17 [...]	0.11 ms
12:27:20.690	127.0.0.1:59164	admin	OK	Resource(s) added in 2.64 ms.	5.3 ms
12:27:20.691	127.0.0.1:59164	admin	REQUEST	XQUERY for $c in collection('f1')//RaceTable where $c/@season=2020 where $c/@round=17 where $c//child::ResultsList return $c	0.25 ms
12:27:20.693	127.0.0.1:59164	admin	OK	Query executed in 1.75 ms.	2.02 ms
12:27:20.853	127.0.0.1:59164	admin	REQUEST	ADD TO 2020/2020_17 [...]	0.11 ms
12:27:20.857	127.0.0.1:59164	admin	OK	Resource(s) added in 1.78 ms.	4.46 ms
12:27:20.858	127.0.0.1:59164	admin	REQUEST	XQUERY for $c in collection('f1')//RaceTable where $c/@season=2020 where $c/@round=17 where $c//child::ResultsList return $c	0.22 ms
12:27:20.859	127.0.0.1:59164	admin	OK	Query executed in 1.52 ms.	1.75 ms
12:27:21.007	127.0.0.1:59164	admin	REQUEST	ADD TO 2020/2020_17 [...]	0.11 ms
12:27:21.012	127.0.0.1:59164	admin	OK	Resource(s) added in 1.73 ms.	4.66 ms
12:27:21.013	127.0.0.1:59164	admin	REQUEST	XQUERY for $c in collection('f1')//RaceTable where $c/@season=2020 where $c/@round=17 where $c//child::ResultsList return $c	0.21 ms
12:27:21.014	127.0.0.1:59164	admin	OK	Query executed in 1.59 ms.	1.84 ms
12:27:21.160	127.0.0.1:59164	admin	REQUEST	ADD TO 2020/2020_17 [...]	0.1 ms
12:27:21.165	127.0.0.1:59164	admin	OK	Resource(s) added in 2.03 ms.	4.96 ms
12:27:21.165	127.0.0.1:59164	admin	REQUEST	XQUERY for $c in collection('f1')//RaceTable where $c/@season=2020 where $c/@round=17 where $c//child::ResultsList return $c	0.2 ms
12:27:21.167	127.0.0.1:59164	admin	OK	Query executed in 1.85 ms.	2.09 ms
12:27:21.313	127.0.0.1:59164	admin	REQUEST	ADD TO 2020/2020_17 [...]	0.2 ms
12:27:21.322	127.0.0.1:59164	admin	OK	Resource(s) added in 4.13 ms.	8.7 ms
12:27:21.323	127.0.0.1:59164	admin	REQUEST	XQUERY for $c in collection('f1')//RaceTable where $c/@season=2020 where $c/@round=17 where $c//child::ResultsList return $c	0.53 ms
12:27:21.327	127.0.0.1:59164	admin	OK	Query executed in 3.74 ms.	4.38 ms
12:27:21.477	127.0.0.1:59164	admin	REQUEST	ADD TO 2020/2020_17 [...]	0.17 ms
12:27:21.490	127.0.0.1:59164	admin	OK	Resource(s) added in 4.82 ms.	13.22 ms
12:27:21.491	127.0.0.1:59164	admin	REQUEST	XQUERY for $c in collection('f1')//RaceTable where $c/@season=2020 where $c/@round=17 where $c//child::ResultsList return $c	0.71 ms
12:27:21.497	127.0.0.1:59164	admin	OK	Query executed in 5.48 ms.	6.27 ms
12:27:21.672	127.0.0.1:59164	admin	REQUEST	ADD TO 2020/2020_17 [...]	0.17 ms
12:27:21.678	127.0.0.1:59164	admin	OK	Resource(s) added in 2.63 ms.	6.6 ms
